order_date,customer_id,shipping_method_id,dest_address_id
2025-01-06 15:06:37,616,4,420
2024-12-16 15:06:37,1694,4,392
2024-11-29 15:06:37,27,2,278
2022-09-11 15:06:37,1229,2,276
2023-12-01 15:06:37,1808,4,915
2024-02-14 15:06:37,710,2,66
2024-08-31 15:06:37,508,4,774
2024-12-31 15:06:37,1231,2,758
2023-07-08 15:06:37,1910,1,571
2024-01-19 15:06:37,1946,4,462
2024-02-19 15:06:37,1825,3,488
2023-12-24 15:06:37,1521,1,453
2024-01-07 15:06:37,889,3,446
2024-12-15 15:06:37,1712,1,559
2024-11-27 15:06:37,1265,3,231
2025-02-23 15:06:37,1029,2,640
2024-03-19 15:06:37,248,2,492
2023-10-21 15:06:37,273,4,69
2023-06-14 15:06:37,1550,2,626
2025-01-19 15:06:37,1312,4,616
2025-04-23 15:06:37,1703,3,696
2022-10-02 15:06:37,256,1,947
2024-02-26 15:06:37,601,4,572
2023-06-04 15:06:37,1089,2,156
2022-08-03 15:06:37,1759,3,801
2022-06-14 15:06:37,1436,4,741
2023-12-25 15:06:37,37,1,50
2024-06-03 15:06:37,1349,1,422
2024-01-23 15:06:37,1171,3,979
2025-03-10 15:06:37,836,2,971
2022-07-14 15:06:37,86,1,443
2024-01-30 15:06:37,1995,1,204
2024-03-27 15:06:37,900,1,686
2024-11-04 15:06:37,382,1,941
2024-06-02 15:06:37,1959,2,750
2024-07-20 15:06:37,1429,2,753
2025-03-16 15:06:37,297,2,836
2024-08-05 15:06:37,786,4,224
2023-08-17 15:06:37,294,1,645
2024-12-12 15:06:37,995,2,872
2024-10-16 15:06:37,435,1,65
2022-08-30 15:06:37,87,1,869
2024-06-20 15:06:37,403,1,146
2023-08-17 15:06:37,1557,4,680
2023-02-01 15:06:37,1440,1,261
2024-04-17 15:06:37,722,4,229
2023-03-24 15:06:37,1774,3,863
2023-09-22 15:06:37,438,3,287
2024-01-15 15:06:37,1012,4,86
2023-01-21 15:06:37,1554,3,798
2022-07-07 15:06:37,1721,3,489
2023-01-13 15:06:37,791,4,902
2023-08-11 15:06:37,1048,3,235
2022-12-25 15:06:37,283,1,659
2024-01-24 15:06:37,1159,2,181
2022-10-30 15:06:37,1943,1,478
2023-12-10 15:06:37,1917,4,990
2025-05-11 15:06:37,903,3,195
2024-05-11 15:06:37,300,4,217
2025-01-20 15:06:37,1998,4,109
2025-05-28 15:06:37,1040,2,72
2023-04-18 15:06:37,545,2,99
2023-02-02 15:06:37,184,4,775
2024-01-22 15:06:37,1737,1,964
2022-11-09 15:06:37,707,2,240
2024-10-13 15:06:37,1567,1,454
2023-11-01 15:06:37,1202,3,326
2023-11-30 15:06:37,1381,1,928
2024-02-16 15:06:37,1647,3,496
2024-06-24 15:06:37,1923,4,220
2022-06-28 15:06:37,122,3,877
2023-03-02 15:06:37,794,2,712
2024-06-06 15:06:37,107,2,429
2025-01-26 15:06:37,513,4,927
2024-12-08 15:06:37,673,2,397
2025-01-08 15:06:37,1520,2,251
2022-07-31 15:06:37,63,4,437
2024-03-03 15:06:37,274,1,479
2025-04-01 15:06:37,1425,1,281
2024-08-29 15:06:37,376,1,117
2024-07-10 15:06:37,579,3,664
2025-01-04 15:06:37,756,4,615
2023-09-21 15:06:37,743,2,117
2022-12-26 15:06:37,393,2,749
2024-11-09 15:06:37,395,1,853
2025-01-02 15:06:37,527,3,330
2024-12-21 15:06:37,1775,4,871
2023-12-18 15:06:37,898,3,543
2023-09-20 15:06:37,1780,1,603
2024-02-08 15:06:37,955,1,283
2024-08-24 15:06:37,828,2,734
2023-04-05 15:06:37,900,4,846
2023-04-13 15:06:37,499,3,427
2024-06-27 15:06:37,61,2,640
2022-08-09 15:06:37,1511,4,36
2024-04-13 15:06:37,1189,4,765
2025-02-10 15:06:37,1722,1,403
2022-07-05 15:06:37,1699,2,667
2024-01-15 15:06:37,1704,2,846
2025-05-20 15:06:37,1424,3,424
2023-11-12 15:06:37,404,4,149
2022-09-30 15:06:37,979,2,833
2023-08-27 15:06:37,986,1,478
2024-11-09 15:06:37,341,3,441
2024-06-04 15:06:37,82,3,925
2022-07-07 15:06:37,121,4,367
2023-11-28 15:06:37,919,1,262
2024-08-11 15:06:37,1257,1,282
2023-05-20 15:06:37,1140,1,584
2025-02-06 15:06:37,1769,4,450
2024-04-04 15:06:37,584,2,646
2024-07-25 15:06:37,543,2,938
2023-08-26 15:06:37,200,3,717
2024-10-24 15:06:37,361,2,30
2023-07-14 15:06:37,416,4,61
2022-09-14 15:06:37,332,4,947
2024-05-07 15:06:37,946,3,42
2025-04-23 15:06:37,723,3,29
2024-12-26 15:06:37,143,3,432
2025-06-05 15:06:37,796,4,460
2024-10-26 15:06:37,1035,3,947
2023-02-06 15:06:37,1807,1,161
2023-09-05 15:06:37,815,3,375
2025-02-26 15:06:37,1969,2,750
2022-12-11 15:06:37,1392,2,730
2023-11-06 15:06:37,949,1,520
2022-07-12 15:06:37,263,2,611
2024-04-01 15:06:37,1857,3,302
2024-04-28 15:06:37,854,2,84
2022-12-10 15:06:37,1879,3,545
2025-05-18 15:06:37,836,2,763
2025-02-06 15:06:37,1991,2,980
2022-11-16 15:06:37,1452,1,913
2023-09-30 15:06:37,1523,2,571
2023-01-19 15:06:37,270,4,116
2022-09-13 15:06:37,1025,2,683
2024-12-24 15:06:37,29,2,330
2023-07-17 15:06:37,1316,1,819
2025-05-26 15:06:37,1713,2,799
2022-12-12 15:06:37,463,2,746
2022-12-19 15:06:37,1222,1,679
2023-12-21 15:06:37,956,3,343
2022-07-17 15:06:37,1159,2,172
2022-12-15 15:06:37,1964,1,106
2025-05-04 15:06:37,1528,1,888
2022-09-11 15:06:37,1336,1,381
2023-03-03 15:06:37,34,4,464
2024-07-07 15:06:37,1648,2,50
2024-10-16 15:06:37,77,1,422
2022-08-31 15:06:37,674,4,708
2024-12-01 15:06:37,330,4,947
2024-11-26 15:06:37,1543,1,576
2023-03-11 15:06:37,856,1,802
2024-06-10 15:06:37,1752,3,939
2024-10-26 15:06:37,740,4,198
2023-03-13 15:06:37,1657,4,939
2023-06-26 15:06:37,818,3,825
2023-07-23 15:06:37,354,3,906
2024-12-12 15:06:37,138,2,276
2025-02-25 15:06:37,1872,4,943
2024-06-08 15:06:37,1690,4,881
2023-09-03 15:06:37,1245,1,845
2023-06-17 15:06:37,22,1,267
2023-03-30 15:06:37,42,3,736
2024-12-02 15:06:37,1037,1,17
2024-12-13 15:06:37,1077,4,403
2024-12-26 15:06:37,1018,4,937
2024-04-02 15:06:37,1658,4,273
2024-03-19 15:06:37,1636,2,780
2024-11-05 15:06:37,1408,1,514
2024-10-12 15:06:37,301,4,102
2024-10-19 15:06:37,1674,1,815
2024-10-28 15:06:37,1223,1,432
2022-08-08 15:06:37,1745,4,959
2023-09-18 15:06:37,945,2,770
2022-11-15 15:06:37,1152,3,132
2024-01-08 15:06:37,870,4,295
2024-05-20 15:06:37,1835,2,630
2024-08-12 15:06:37,919,1,658
2023-05-04 15:06:37,255,4,711
2024-08-25 15:06:37,203,3,337
2024-06-24 15:06:37,176,1,963
2022-10-15 15:06:37,1143,2,257
2024-01-08 15:06:37,404,2,929
2024-08-28 15:06:37,48,3,82
2025-04-05 15:06:37,46,1,953
2023-05-05 15:06:37,1960,3,763
2022-09-27 15:06:37,980,4,931
2024-02-09 15:06:37,1196,1,457
2025-01-09 15:06:37,688,1,438
2024-11-22 15:06:37,1272,1,662
2024-01-17 15:06:37,12,2,158
2024-03-09 15:06:37,409,2,85
2025-04-11 15:06:37,425,4,150
2025-02-09 15:06:37,1721,4,253
2024-01-27 15:06:37,1258,4,828
2023-03-11 15:06:37,1438,3,542
2024-11-12 15:06:37,201,4,967
2025-02-15 15:06:37,1477,3,674
2024-04-07 15:06:37,569,1,143
2023-08-18 15:06:37,955,2,72
2023-08-18 15:06:37,1934,1,959
2023-03-12 15:06:37,1862,1,404
2023-01-15 15:06:37,579,2,148
2024-09-23 15:06:37,1292,2,766
2024-12-22 15:06:37,1224,2,380
2023-04-29 15:06:37,595,2,849
2022-10-26 15:06:37,1257,2,186
2024-09-23 15:06:37,1308,3,570
2024-05-24 15:06:37,1208,3,289
2023-09-16 15:06:37,1160,1,834
2025-05-01 15:06:37,1391,2,303
2024-05-07 15:06:37,237,4,333
2023-09-13 15:06:37,1439,4,335
2025-06-08 15:06:37,1363,4,375
2023-11-26 15:06:37,1968,1,766
2024-08-15 15:06:37,783,2,234
2025-03-20 15:06:37,1036,4,846
2024-07-23 15:06:37,1357,2,129
2023-09-15 15:06:37,38,3,624
2024-11-23 15:06:37,1243,2,204
2022-12-08 15:06:37,1542,4,886
2024-05-02 15:06:37,261,4,38
2022-11-07 15:06:37,234,1,891
2023-12-30 15:06:37,882,1,534
2024-09-14 15:06:37,1552,1,847
2025-05-18 15:06:37,1567,1,55
2024-11-20 15:06:37,1981,4,93
2024-07-07 15:06:37,1043,2,973
2023-07-06 15:06:37,299,3,780
2024-09-06 15:06:37,145,4,282
2025-06-05 15:06:37,1028,4,274
2025-02-04 15:06:37,258,2,595
2024-03-10 15:06:37,1037,4,665
2023-12-22 15:06:37,266,4,361
2024-03-02 15:06:37,988,1,50
2023-01-09 15:06:37,1505,3,428
2023-03-04 15:06:37,315,2,151
2024-05-05 15:06:37,91,3,829
2023-08-13 15:06:37,138,4,803
2023-11-28 15:06:37,890,2,580
2025-06-02 15:06:37,499,2,787
2023-03-03 15:06:37,1983,2,291
2022-07-28 15:06:37,154,2,46
2023-02-03 15:06:37,1861,1,292
2023-03-25 15:06:37,1053,2,251
2022-07-10 15:06:37,744,1,277
2022-06-16 15:06:37,1727,1,994
2024-11-01 15:06:37,188,4,709
2022-10-12 15:06:37,1890,4,14
2025-05-23 15:06:37,568,1,538
2023-05-11 15:06:37,1233,3,150
2022-10-27 15:06:37,1634,1,915
2023-04-18 15:06:37,1243,3,155
2023-07-06 15:06:37,299,3,742
2023-06-16 15:06:37,819,4,485
2024-02-24 15:06:37,1948,3,509
2022-12-15 15:06:37,1346,1,841
2023-05-08 15:06:37,1346,2,936
2023-05-10 15:06:37,942,1,907
2024-02-12 15:06:37,254,3,389
2024-07-02 15:06:37,1508,2,115
2023-03-02 15:06:37,564,4,482
2023-03-20 15:06:37,1107,3,650
2023-06-16 15:06:37,272,2,986
2024-08-19 15:06:37,1687,4,784
2023-05-17 15:06:37,1480,1,885
2023-03-04 15:06:37,190,2,240
2024-01-27 15:06:37,1596,4,820
2024-11-18 15:06:37,1352,2,57
2024-10-14 15:06:37,459,4,899
2023-07-20 15:06:37,1512,3,698
2024-11-20 15:06:37,215,4,318
2025-04-04 15:06:37,1721,2,313
2025-03-25 15:06:37,793,4,130
2023-07-17 15:06:37,1818,1,298
2024-01-18 15:06:37,1285,3,429
2024-02-01 15:06:37,8,4,535
2022-12-11 15:06:37,1792,2,625
2024-02-24 15:06:37,200,2,866
2023-08-10 15:06:37,1731,3,993
2022-12-24 15:06:37,755,4,696
2025-01-12 15:06:37,1962,2,418
2024-02-06 15:06:37,500,3,685
2024-09-28 15:06:37,706,1,375
2022-07-25 15:06:37,1924,3,363
2024-02-17 15:06:37,226,3,891
2024-01-12 15:06:37,1175,4,614
2023-08-10 15:06:37,1876,2,377
2022-07-04 15:06:37,1006,2,170
2024-02-06 15:06:37,134,1,302
2025-02-20 15:06:37,98,4,158
2025-02-23 15:06:37,1538,1,127
2025-05-19 15:06:37,517,3,73
2023-12-14 15:06:37,312,3,463
2023-05-01 15:06:37,1721,1,279
2023-12-21 15:06:37,589,1,552
2025-03-04 15:06:37,252,3,202
2025-04-08 15:06:37,1632,1,897
2025-02-08 15:06:37,1477,4,642
2025-05-08 15:06:37,1407,3,278
2023-03-11 15:06:37,1133,3,881
2025-01-29 15:06:37,1337,3,329
2025-03-11 15:06:37,710,3,158
2024-12-31 15:06:37,1992,1,856
2025-01-02 15:06:37,484,2,406
2022-11-04 15:06:37,1850,3,678
2022-09-29 15:06:37,745,4,888
2024-06-07 15:06:37,1391,1,127
2025-05-29 15:06:37,1434,1,726
2024-04-28 15:06:37,1501,3,414
2024-12-09 15:06:37,30,3,198
2024-03-27 15:06:37,682,1,292
2023-01-11 15:06:37,302,4,476
2023-04-27 15:06:37,980,2,304
2024-05-18 15:06:37,576,2,153
2024-12-29 15:06:37,999,4,29
2025-04-20 15:06:37,917,2,343
2024-08-27 15:06:37,850,1,80
2025-03-07 15:06:37,496,4,346
2022-07-12 15:06:37,1744,2,904
2023-02-13 15:06:37,465,3,810
2023-05-11 15:06:37,1700,2,472
2025-05-18 15:06:37,1496,2,783
2024-01-18 15:06:37,197,4,884
2024-12-17 15:06:37,805,3,413
2022-08-16 15:06:37,1554,3,687
2023-04-30 15:06:37,1531,2,147
2023-09-28 15:06:37,483,2,460
2022-09-19 15:06:37,1415,3,639
2022-07-20 15:06:37,1165,4,654
2024-05-29 15:06:37,1053,4,427
2022-10-30 15:06:37,1351,4,231
2023-04-07 15:06:37,684,1,692
2023-04-03 15:06:37,1351,1,944
2025-05-10 15:06:37,789,3,755
2023-03-16 15:06:37,475,2,613
2024-07-28 15:06:37,439,1,913
2023-04-28 15:06:37,779,3,313
2023-03-09 15:06:37,1071,3,18
2023-06-08 15:06:37,1180,4,360
2022-12-02 15:06:37,742,1,425
2023-05-13 15:06:37,1908,3,94
2024-07-23 15:06:37,1155,2,562
2024-07-28 15:06:37,15,2,228
2022-08-13 15:06:37,1676,4,923
2023-03-29 15:06:37,1504,1,939
2025-04-09 15:06:37,1601,4,898
2023-03-28 15:06:37,1334,2,194
2022-12-29 15:06:37,629,1,184
2023-05-05 15:06:37,1965,4,126
2025-03-16 15:06:37,1178,3,791
2022-08-31 15:06:37,1771,1,995
2022-11-29 15:06:37,758,2,346
2023-12-21 15:06:37,820,4,680
2023-07-03 15:06:37,985,2,130
2024-12-17 15:06:37,91,4,206
2023-11-19 15:06:37,1687,2,791
2023-05-17 15:06:37,1689,1,851
2024-02-08 15:06:37,1674,1,240
2022-10-18 15:06:37,1550,1,453
2023-07-22 15:06:37,322,4,715
2023-04-06 15:06:37,1028,2,544
2025-03-15 15:06:37,1481,1,386
2025-04-20 15:06:37,1272,2,229
2024-04-19 15:06:37,1133,1,54
2022-08-18 15:06:37,1363,3,159
2023-04-05 15:06:37,209,1,223
2024-10-22 15:06:37,1223,2,862
2022-08-05 15:06:37,1626,2,10
2022-12-24 15:06:37,434,2,550
2023-06-06 15:06:37,510,4,481
2022-12-05 15:06:37,1400,4,237
2023-06-08 15:06:37,855,2,631
2023-09-23 15:06:37,1211,4,758
2025-05-22 15:06:37,915,3,852
2022-06-21 15:06:37,1452,2,936
2023-01-15 15:06:37,451,3,675
2022-12-10 15:06:37,1078,4,799
2023-08-09 15:06:37,266,2,802
2024-06-11 15:06:37,308,1,952
2022-12-13 15:06:37,170,4,853
2024-09-11 15:06:37,958,1,36
2024-03-27 15:06:37,1959,2,252
2023-01-15 15:06:37,225,2,160
2022-09-05 15:06:37,146,2,607
2023-01-24 15:06:37,1486,4,474
2022-12-06 15:06:37,1853,2,344
2022-08-21 15:06:37,678,4,371
2025-01-27 15:06:37,1600,3,194
2023-01-02 15:06:37,1333,4,258
2024-12-05 15:06:37,1104,4,559
2023-01-07 15:06:37,1007,2,884
2022-11-20 15:06:37,1807,3,242
2023-03-30 15:06:37,1049,1,25
2025-06-11 15:06:37,385,4,812
2024-11-18 15:06:37,1211,3,799
2024-11-09 15:06:37,1872,1,192
2023-02-03 15:06:37,550,3,17
2024-12-12 15:06:37,1525,1,326
2024-10-08 15:06:37,1857,2,406
2023-05-25 15:06:37,1146,4,162
2025-02-01 15:06:37,1044,1,548
2023-12-05 15:06:37,271,4,793
2022-09-15 15:06:37,155,1,1
2022-12-17 15:06:37,168,2,170
2024-10-11 15:06:37,1734,2,350
2025-02-03 15:06:37,1965,1,523
2023-12-05 15:06:37,1996,4,16
2025-02-15 15:06:37,1012,3,960
2024-12-04 15:06:37,1952,2,333
2023-06-23 15:06:37,1859,3,467
2024-08-11 15:06:37,1043,4,551
2025-03-24 15:06:37,829,3,624
2024-02-04 15:06:37,930,4,510
2023-11-19 15:06:37,435,1,379
2025-01-22 15:06:37,1439,4,576
2025-05-21 15:06:37,161,1,123
2025-04-13 15:06:37,1605,3,503
2025-06-10 15:06:37,1025,1,985
2025-03-24 15:06:37,1071,3,366
2024-03-12 15:06:37,765,3,948
2022-10-28 15:06:37,145,4,475
2022-09-08 15:06:37,296,1,957
2022-08-28 15:06:37,378,2,471
2025-01-21 15:06:37,972,1,618
2023-10-17 15:06:37,328,2,532
2024-05-07 15:06:37,936,4,417
2024-05-19 15:06:37,1914,3,197
2023-01-27 15:06:37,1374,3,590
2022-09-19 15:06:37,1013,2,616
2023-06-17 15:06:37,55,2,374
2023-05-10 15:06:37,1145,4,525
2023-12-03 15:06:37,1970,4,528
2023-07-30 15:06:37,828,2,813
2022-07-19 15:06:37,1863,4,876
2022-10-19 15:06:37,1873,1,177
2022-12-17 15:06:37,1639,4,142
2023-06-06 15:06:37,866,3,558
2023-01-31 15:06:37,1637,3,237
2024-06-23 15:06:37,1596,4,831
2023-09-12 15:06:37,1671,1,198
2023-10-24 15:06:37,550,3,816
2022-11-30 15:06:37,1079,2,784
2022-08-29 15:06:37,1245,2,21
2024-12-20 15:06:37,1771,4,81
2022-08-23 15:06:37,600,4,202
2022-12-10 15:06:37,1767,4,211
2024-06-01 15:06:37,328,3,22
2024-10-05 15:06:37,1825,4,560
2025-05-23 15:06:37,561,1,951
2022-06-18 15:06:37,1725,2,832
2022-07-02 15:06:37,178,2,547
2024-01-03 15:06:37,751,4,157
2022-08-18 15:06:37,1581,4,900
2024-02-02 15:06:37,1874,3,884
2023-04-06 15:06:37,474,1,20
2023-07-05 15:06:37,1744,2,245
2023-02-25 15:06:37,9,4,754
2024-07-03 15:06:37,1578,3,714
2025-02-05 15:06:37,177,2,40
2024-04-29 15:06:37,1825,1,537
2023-09-02 15:06:37,1823,1,438
2023-05-15 15:06:37,18,1,143
2022-09-22 15:06:37,502,3,671
2025-02-07 15:06:37,1790,1,560
2024-01-23 15:06:37,1179,3,682
2024-02-16 15:06:37,1558,1,531
2022-08-27 15:06:37,1636,2,114
2024-12-07 15:06:37,1066,2,638
2024-11-29 15:06:37,1529,4,250
2022-07-04 15:06:37,80,1,805
2024-09-25 15:06:37,738,3,305
2025-01-09 15:06:37,179,1,468
2023-12-27 15:06:37,1515,4,539
2023-06-08 15:06:37,597,1,6
2022-11-21 15:06:37,1823,1,724
2024-05-09 15:06:37,750,1,566
2024-09-19 15:06:37,1087,1,961
2024-05-11 15:06:37,1455,3,936
2022-08-19 15:06:37,1725,3,713
2023-05-27 15:06:37,1706,4,510
2025-03-15 15:06:37,1027,2,569
2024-05-07 15:06:37,1197,1,789
2023-10-07 15:06:37,1884,4,734
2023-08-05 15:06:37,970,1,352
2022-12-20 15:06:37,1962,3,568
2024-06-24 15:06:37,1583,1,708
2024-11-16 15:06:37,523,1,561
2023-04-24 15:06:37,1854,4,489
2024-07-06 15:06:37,957,2,343
2023-11-07 15:06:37,1594,1,670
2024-10-23 15:06:37,1036,4,627
2024-04-19 15:06:37,1734,3,559
2022-11-16 15:06:37,2,2,408
2023-02-20 15:06:37,895,4,725
2024-05-01 15:06:37,1426,1,605
2025-05-26 15:06:37,663,2,864
2023-12-19 15:06:37,1347,4,63
2023-04-16 15:06:37,1411,4,384
2025-01-29 15:06:37,121,2,88
2023-02-07 15:06:37,758,2,362
2025-05-26 15:06:37,1013,3,735
2024-01-10 15:06:37,1028,1,334
2023-04-03 15:06:37,1856,3,340
2024-05-09 15:06:37,354,1,491
2022-06-28 15:06:37,708,1,377
2024-11-22 15:06:37,400,1,955
2024-02-02 15:06:37,84,4,390
2024-07-27 15:06:37,155,1,762
2022-08-16 15:06:37,1395,4,36
2022-12-29 15:06:37,58,1,827
2024-11-09 15:06:37,288,2,294
2022-12-04 15:06:37,1967,4,517
2022-07-28 15:06:37,310,1,628
2023-11-09 15:06:37,1869,3,828
2023-07-26 15:06:37,665,4,481
2023-03-26 15:06:37,24,2,18
2025-02-22 15:06:37,391,4,187
2022-11-23 15:06:37,856,3,794
2022-12-24 15:06:37,1981,2,970
2023-09-19 15:06:37,1722,4,736
2024-03-22 15:06:37,391,1,886
2022-08-16 15:06:37,963,2,516
2024-10-23 15:06:37,168,3,8
2023-11-01 15:06:37,864,1,853
2022-08-16 15:06:37,1467,2,778
2023-08-25 15:06:37,1508,1,347
2022-10-03 15:06:37,40,3,835
2022-11-14 15:06:37,1243,2,349
2024-02-02 15:06:37,1439,1,499
2022-09-20 15:06:37,834,3,179
2024-10-27 15:06:37,74,4,815
2025-03-14 15:06:37,1519,3,338
2024-07-22 15:06:37,1755,4,453
2024-10-03 15:06:37,1016,1,546
2022-08-11 15:06:37,1863,2,765
2023-10-11 15:06:37,447,1,345
2024-09-14 15:06:37,665,1,541
2024-09-05 15:06:37,487,1,366
2023-04-29 15:06:37,1288,3,183
2024-12-01 15:06:37,473,1,125
2024-11-02 15:06:37,1629,2,454
2024-01-14 15:06:37,1318,4,313
2022-12-25 15:06:37,849,2,90
2022-12-02 15:06:37,52,3,959
2023-11-09 15:06:37,504,3,631
2024-01-26 15:06:37,1560,2,108
2024-08-30 15:06:37,1312,4,402
2024-04-14 15:06:37,1602,2,378
2024-02-22 15:06:37,1953,4,187
2025-02-21 15:06:37,911,4,574
2024-07-31 15:06:37,288,2,391
2023-08-23 15:06:37,611,3,520
2024-01-08 15:06:37,1705,3,911
2025-04-12 15:06:37,888,4,623
2024-03-03 15:06:37,1275,4,145
2024-02-24 15:06:37,963,4,969
2023-02-08 15:06:37,1701,1,625
2022-08-21 15:06:37,989,1,839
2023-07-27 15:06:37,916,1,401
2022-08-29 15:06:37,227,4,514
2023-09-29 15:06:37,805,4,161
2022-12-13 15:06:37,236,4,897
2023-10-28 15:06:37,954,1,123
2024-03-20 15:06:37,921,3,419
2023-01-01 15:06:37,1573,1,5
2025-01-13 15:06:37,1758,1,856
2024-11-02 15:06:37,1746,3,379
2025-04-27 15:06:37,177,4,859
2023-09-13 15:06:37,404,4,609
2023-09-15 15:06:37,31,3,997
2024-02-20 15:06:37,748,1,530
2023-03-19 15:06:37,1733,1,496
2023-10-19 15:06:37,142,4,445
2022-12-21 15:06:37,1318,2,372
2023-08-21 15:06:37,1169,1,442
2023-05-16 15:06:37,1793,1,429
2022-10-05 15:06:37,1249,2,6
2022-10-04 15:06:37,863,3,923
2022-07-03 15:06:37,175,1,687
2023-04-04 15:06:37,781,4,658
2025-01-30 15:06:37,575,1,99
2023-01-23 15:06:37,1810,2,673
2023-04-25 15:06:37,1120,2,692
2022-12-01 15:06:37,1621,3,82
2022-08-07 15:06:37,754,2,692
2025-03-10 15:06:37,1402,2,211
2023-04-15 15:06:37,339,2,183
2022-11-03 15:06:37,1664,3,634
2022-07-14 15:06:37,725,2,689
2025-06-02 15:06:37,299,1,238
2024-07-30 15:06:37,244,1,989
2023-05-31 15:06:37,357,3,737
2023-09-27 15:06:37,219,3,907
2024-09-12 15:06:37,936,4,446
2023-08-12 15:06:37,1841,3,778
2023-07-07 15:06:37,1225,2,530
2023-10-23 15:06:37,1663,4,343
2024-01-26 15:06:37,118,2,843
2023-12-09 15:06:37,817,1,886
2024-02-04 15:06:37,297,4,250
2024-04-21 15:06:37,961,1,361
2024-03-04 15:06:37,1175,2,904
2024-08-16 15:06:37,1364,2,993
2023-08-26 15:06:37,455,1,18
2022-10-26 15:06:37,1954,4,916
2025-04-19 15:06:37,1859,1,558
2023-10-01 15:06:37,1017,2,895
2023-02-15 15:06:37,1909,1,737
2024-09-10 15:06:37,682,2,966
2024-07-30 15:06:37,878,4,993
2025-05-14 15:06:37,1374,4,929
2022-07-29 15:06:37,1898,4,566
2023-08-09 15:06:37,1860,1,506
2023-10-21 15:06:37,1557,3,952
2025-04-29 15:06:37,284,2,736
2022-08-05 15:06:37,92,3,377
2024-04-29 15:06:37,137,2,883
2024-09-03 15:06:37,1640,4,31
2024-04-30 15:06:37,1547,2,360
2023-09-26 15:06:37,339,3,666
2023-10-21 15:06:37,1131,2,2
2024-01-24 15:06:37,818,1,711
2022-08-15 15:06:37,1870,2,947
2023-12-19 15:06:37,252,2,789
2022-07-27 15:06:37,1022,1,574
2025-02-03 15:06:37,1247,2,597
2022-06-21 15:06:37,151,1,629
2023-08-10 15:06:37,1246,4,155
2023-12-15 15:06:37,308,1,562
2024-10-28 15:06:37,683,2,596
2023-06-24 15:06:37,1469,3,545
2023-03-16 15:06:37,782,3,128
2025-06-06 15:06:37,110,3,500
2024-06-07 15:06:37,849,4,152
2024-03-27 15:06:37,1992,2,724
2024-07-20 15:06:37,525,2,852
2023-05-22 15:06:37,1904,3,293
2025-03-29 15:06:37,641,1,698
2024-02-28 15:06:37,558,1,230
2023-05-02 15:06:37,1465,1,5
2022-11-26 15:06:37,788,3,626
2025-04-03 15:06:37,1204,4,748
2023-10-20 15:06:37,1618,3,87
2024-12-02 15:06:37,1493,1,301
2024-10-14 15:06:37,208,4,602
2025-05-30 15:06:37,1273,3,954
2023-06-12 15:06:37,499,3,191
2022-09-18 15:06:37,1468,2,762
2024-09-05 15:06:37,1781,4,579
2024-12-13 15:06:37,1356,2,488
2024-09-03 15:06:37,1471,1,106
2022-08-08 15:06:37,821,2,51
2025-05-07 15:06:37,1715,1,665
2023-01-28 15:06:37,760,1,621
2024-04-05 15:06:37,422,1,789
2023-11-18 15:06:37,824,4,494
2023-05-17 15:06:37,640,2,574
2025-04-24 15:06:37,1570,1,532
2023-12-20 15:06:37,625,1,924
2023-11-22 15:06:37,1259,1,634
2025-05-14 15:06:37,907,1,647
2024-10-31 15:06:37,1923,1,790
2025-02-19 15:06:37,917,2,761
2024-02-01 15:06:37,1904,1,933
2023-02-26 15:06:37,1236,2,275
2024-03-27 15:06:37,1683,3,330
2024-03-28 15:06:37,281,4,995
2022-12-17 15:06:37,1327,2,207
2024-07-04 15:06:37,1668,4,932
2023-02-21 15:06:37,755,2,829
2025-02-09 15:06:37,120,3,810
2025-04-29 15:06:37,102,1,252
2022-07-06 15:06:37,433,2,312
2025-01-28 15:06:37,1397,3,964
2023-07-16 15:06:37,165,2,511
2024-12-22 15:06:37,214,1,938
2023-07-09 15:06:37,120,2,347
2023-05-10 15:06:37,1122,4,456
2025-06-07 15:06:37,1737,4,544
2022-09-13 15:06:37,661,2,959
2024-08-14 15:06:37,2,2,436
2022-12-12 15:06:37,434,3,730
2022-09-09 15:06:37,1977,3,255
2025-01-27 15:06:37,1463,2,168
2023-10-10 15:06:37,324,4,745
2025-02-20 15:06:37,1890,4,967
2023-01-01 15:06:37,642,3,302
2022-09-06 15:06:37,263,3,997
2023-03-12 15:06:37,1927,4,916
2022-08-26 15:06:37,830,3,741
2023-08-11 15:06:37,1606,3,890
2022-12-18 15:06:37,962,1,163
2023-06-09 15:06:37,1720,3,538
2024-12-22 15:06:37,1807,2,760
2024-07-31 15:06:37,846,2,800
2024-12-01 15:06:37,246,1,958
2024-04-05 15:06:37,589,2,629
2023-06-19 15:06:37,418,1,517
2023-09-27 15:06:37,180,3,575
2023-04-04 15:06:37,1949,2,940
2022-12-10 15:06:37,1173,2,843
2022-10-24 15:06:37,1663,2,768
2023-01-18 15:06:37,1186,1,232
2025-04-14 15:06:37,1576,4,110
2025-02-11 15:06:37,190,4,600
2023-02-01 15:06:37,179,2,37
2024-10-24 15:06:37,1069,1,957
2024-01-06 15:06:37,891,4,860
2024-03-09 15:06:37,809,4,663
2024-08-13 15:06:37,1027,4,606
2025-01-28 15:06:37,179,3,43
2025-03-19 15:06:37,1687,3,309
2022-08-09 15:06:37,1003,4,151
2024-12-06 15:06:37,1057,2,765
